Rebalance_Date,Evaluation_Date,Forward_Period_Return,VOO_Forward_Return,EqualWeight_Forward_Return,MaxSharpe_Forward_Return,Portfolio_ExAnte_Preference_Score,Portfolio_ExAnte_Score_Return_CAGR,Portfolio_ExAnte_Score_Return_Div,Portfolio_ExAnte_Score_Risk_Vol,Portfolio_ExAnte_Score_Risk_MaxDD,Portfolio_ExAnte_Score_Cost,Portfolio_ExAnte_Score_Liq_Volume,Portfolio_ExAnte_Score_Liq_AUM,Portfolio_ExAnte_Score_Div_Score,Portfolio_ExAnte_Score_FinBERT,Portfolio_ExAnte_Portfolio_Volatility,Portfolio_Forward_Preference_Score,Portfolio_Forward_Score_Return_CAGR,Portfolio_Forward_Score_Return_Div,Portfolio_Forward_Score_Risk_Vol,Portfolio_Forward_Score_Risk_MaxDD,Portfolio_Forward_Score_Cost,Portfolio_Forward_Score_Liq_Volume,Portfolio_Forward_Score_Liq_AUM,Portfolio_Forward_Score_Div_Score,Portfolio_Forward_Score_FinBERT,Portfolio_Forward_Portfolio_Volatility,VOO_Forward_Preference_Score,VOO_Forward_Score_Return_CAGR,VOO_Forward_Score_Return_Div,VOO_Forward_Score_Risk_Vol,VOO_Forward_Score_Risk_MaxDD,VOO_Forward_Score_Cost,VOO_Forward_Score_Liq_Volume,VOO_Forward_Score_Liq_AUM,VOO_Forward_Score_Div_Score,VOO_Forward_Score_FinBERT,VOO_Forward_Portfolio_Volatility,EqualWeight_Forward_Preference_Score,EqualWeight_Forward_Score_Return_CAGR,EqualWeight_Forward_Score_Return_Div,EqualWeight_Forward_Score_Risk_Vol,EqualWeight_Forward_Score_Risk_MaxDD,EqualWeight_Forward_Score_Cost,EqualWeight_Forward_Score_Liq_Volume,EqualWeight_Forward_Score_Liq_AUM,EqualWeight_Forward_Score_Div_Score,EqualWeight_Forward_Score_FinBERT,EqualWeight_Forward_Portfolio_Volatility,MaxSharpe_Forward_Preference_Score,MaxSharpe_Forward_Score_Return_CAGR,MaxSharpe_Forward_Score_Return_Div,MaxSharpe_Forward_Score_Risk_Vol,MaxSharpe_Forward_Score_Risk_MaxDD,MaxSharpe_Forward_Score_Cost,MaxSharpe_Forward_Score_Liq_Volume,MaxSharpe_Forward_Score_Liq_AUM,MaxSharpe_Forward_Score_Div_Score,MaxSharpe_Forward_Score_FinBERT,MaxSharpe_Forward_Portfolio_Volatility,Forward_Score_vs_VOO,Forward_Score_vs_EqualWeight,Forward_Score_vs_MaxSharpe
2021-11-30,2021-12-31,0.044679441117414065,0.045602268533804446,0.05276593864944146,0.03293027726751241,0.6692243993605383,0.7431452809305794,0.4090676883780334,0.3434503933420735,0.5299564948520221,0.9749478079331942,0.7430760622625181,0.7487307826888829,0.8357186034644,0.7102277802590446,0.22444091346474382,0.5564143006421316,0.39763345235065495,0.41369992588772153,0.3626079357849157,0.7969367220599533,0.9831711771091133,0.6797686335928068,0.997991662184061,0.8376039746530569,0.6669886938950379,0.22022625412731855,0.5158713573019356,0.3676908558076884,0.2689265536723164,0.3455416990420679,0.7674907568970049,1.0,0.6193762818936249,1.0,0.82651345463,0.4969144539432712,0.22398082621074505,0.4864312291224444,0.29473098992857655,0.48763476298622477,0.42475585854473596,0.7489942118741328,0.8264964115728755,0.4242941339510822,0.6912766822592127,0.8768792460901353,0.5343161390646427,0.20655371112015805,0.49397386925440706,0.3704016819468842,0.2003832192255604,0.4349607105130532,0.8426893642056317,0.7903697778387626,0.5299661409770956,0.7702961038481692,0.7780788976632649,0.5761168962887654,0.20430864368712828,0.040542943340196036,0.06998307151968719,0.06244043138772454
2021-12-31,2022-01-31,-0.06710667087623534,-0.05240850716163348,-0.04331399432433003,-0.06928831415104175,0.6435941216692173,0.784028847832615,0.2760531649699817,0.2873239348759701,0.5771240788743953,0.9482508820403825,0.8020946782484256,0.6826567492852594,0.6674998896150721,0.5316767780155424,0.23678873432728656,0.5783848660573214,0.5417630194108773,0.3102633117504246,0.28785776128123175,0.8428774456917447,0.9662981204545482,0.7970962592294961,0.9985598746246687,0.6723685873706378,0.48516244977507744,0.23667129251812902,0.5443360572253578,0.43469845602212964,0.2689265536723164,0.34452456034977863,0.7901518968628507,1.0,0.6304852986386421,1.0,0.82651345463,0.4969144539432712,0.22420459672304868,0.5145048718350468,0.36580233403255724,0.47745508138493414,0.4188652694895558,0.7724668545468677,0.8283106575470172,0.44616861175126,0.700467125128972,0.8708573263629467,0.5158534449548171,0.20784964071229772,0.564585599160523,0.5541902257363844,0.2372847385422988,0.2791649079305045,0.8676531244751283,0.9612650893840802,0.8553377749715793,0.9496833687828782,0.6000079437711001,0.3542034756527767,0.23858372025528898,0.034048808831963595,0.06387999422227464,0.013799266896798446
2022-01-31,2022-02-28,-0.03203700717346036,-0.029805120666452245,-0.01804273139665158,-0.029051338152591866,0.7200721097859902,0.8634140307096477,0.4090676883780334,0.3605659428121123,0.5299564948520221,0.9749478079331942,0.7516765013643644,0.7487307826888829,0.8357186034644,0.7102277802590446,0.2206754925813353,0.5919139728402646,0.4866754005812758,0.40993909184512073,0.35041369771196473,0.8206935299805955,0.9834027463036714,0.6943389938713073,0.9980192974603634,0.8366643764848071,0.6669768490429077,0.22290898650336774,0.5512349958861293,0.45469575592295897,0.2689265536723164,0.3338280309318399,0.7901518968628507,1.0,0.6404231674440801,1.0,0.82651345463,0.4969144539432712,0.22655783319499523,0.5184517506566304,0.37477885587098236,0.4876020501153121,0.41568313102540777,0.7671238907213109,0.8263845609173603,0.42887943657277067,0.6912717156422243,0.8769117083425235,0.534570319507041,0.2085497111744103,0.5954079150780786,0.4732223760311871,0.4846979833501308,0.4117802281781907,0.861075465090169,0.9561409086368886,0.7469899462136684,0.8952360491692233,0.8276705636470311,0.5818994950253671,0.20940834980079803,0.04067897695413525,0.07346222218363418,-0.003493942237813963
2022-02-28,2022-03-31,0.034757414391188624,0.037891944913803544,0.024943728715505653,0.03074164581014638,0.7229296666663619,0.8737168860201192,0.4090676883780334,0.3497812740220816,0.5299564948520221,0.9749478079331942,0.7578328427463861,0.7487307826888829,0.8357186034644,0.7102277802590446,0.22304811971514202,0.5979443932706824,0.505260801003959,0.4051714946493666,0.33768728537297066,0.8318030181557299,0.9836941393888019,0.7003773325269731,0.9980540720703266,0.8354428049192015,0.66700826261345,0.22570879721794643,0.5594563056302304,0.477021039218199,0.2689265536723164,0.32270533689184344,0.8011642165119318,1.0,0.6451134705519637,1.0,0.82651345463,0.4969144539432712,0.22900482588379445,0.5271224103307368,0.39666028558434263,0.4874218788238105,0.40930346687441166,0.7795318872407035,0.8246108400952408,0.4332810511660903,0.6915547843582697,0.8766019306506756,0.5364989138590529,0.2099532372876294,0.6010943551762905,0.48929413739399624,0.4708633122334244,0.40067762533548723,0.8711907460296261,0.9701499694869027,0.7706647692163313,0.901910587794884,0.8218416942303802,0.5695346120668809,0.2118509224261928,0.03848808764045197,0.07082198293994557,-0.003149961905608123
2022-03-31,2022-05-02,-0.07835662213980743,-0.08211088364762464,-0.057753771980379454,-0.07289879111550523,0.7199760373920129,0.8722402874397978,0.40695359596242825,0.33791324878714524,0.5301802657606813,0.9758064516129032,0.7537686157007858,0.7469215285134521,0.8357186034644,0.7031394072447862,0.22565908526682804,0.6404404860947919,0.6129475298557134,0.4181288984703894,0.32382913617884646,0.8265496320177423,0.9828918831110444,0.7061933890237195,0.9979583314691486,0.8386657218203559,0.6671437653866623,0.22875759004065374,0.5963978767284599,0.5754905736172099,0.2689265536723164,0.3059162986599372,0.7958674650543974,1.0,0.6506631472799673,1.0,0.82651345463,0.4969144539432712,0.23269841429481378,0.5694085601153,0.505021843442705,0.4875589274752435,0.4007246195887306,0.7765642124792196,0.8238719861799733,0.4387347449136589,0.7004010577674927,0.876027213280033,0.5334789084642284,0.21184058369047926,0.6441478351515095,0.6160964743026671,0.4412116406600634,0.36728578942536727,0.8578969081576922,0.9690745303806643,0.7647010821200384,0.9472322255830066,0.8152565551398974,0.5648209220575275,0.2191971263264192,0.044042609366331975,0.07103192597949182,-0.003707349056717657
2022-05-02,2022-05-31,-0.0006122478450683033,-0.0036739352166800243,0.004873844489846624,0.011496041155862446,0.7495465937031173,0.9502921829875309,0.3848957269943123,0.37258281116869596,0.6195262505858581,0.9548717948717949,0.8224098587333161,0.6224335268115855,0.83422048231344,0.5986051145798739,0.21803178154288688,0.6029968815446151,0.5074399864258847,0.4526666291858124,0.35845930796310543,0.8762124104039803,0.9692926938459323,0.7741535119206666,0.9334781310708042,0.8346852131584398,0.5666846539890963,0.2211389522481168,0.5516622184058629,0.46725699397160564,0.2689265536723164,0.28734556286035806,0.8128562522418472,1.0,0.6541219175485788,1.0,0.82651345463,0.4969144539432712,0.2367839761707212,0.526050652012175,0.4000878681448471,0.5076855622826772,0.37649112810904717,0.7751747310626417,0.832951043990948,0.4375434476610088,0.6875548618362053,0.8787300506447471,0.5243484163140393,0.2171719518160096,0.5933817857070103,0.4982812732970938,0.4980176849744656,0.41748756480409943,0.9059866396720907,0.9522995750495652,0.8339771992612349,0.8572424898228922,0.7198002574747153,0.363896626187196,0.2081527357430981,0.051334663138752124,0.07694622953244001,0.009615095837604781
2022-05-31,2022-06-30,-0.07086328451619073,-0.08264484483826484,-0.07102941724216705,-0.05511101755324421,0.7296548330217466,0.9169309986690175,0.36892569695555844,0.3479902788547472,0.6071944503030855,0.9556451612903226,0.8290237080375975,0.6319040853227511,0.81516999031344,0.5955126234906698,0.22344213865195559,0.6792407571451695,0.7197036698105324,0.43003299215660434,0.33133390960148945,0.8552401016686315,0.9694611608534993,0.7740239501413745,0.9458967916304307,0.8123837908473518,0.560889910186466,0.2271065398876723,0.6212096888458793,0.6477134138627288,0.2689265536723164,0.2671295425842122,0.81492825822292,1.0,0.6558908664184768,1.0,0.82651345463,0.4969144539432712,0.24123150063147328,0.5985063407438448,0.5849693600731072,0.4929407081308552,0.36489295259930077,0.7860471861503272,0.8285569641700652,0.4405032012058606,0.6979098798882234,0.8759630794802531,0.5453367106642903,0.21972355042815384,0.6767455773391192,0.7290587364966188,0.575114555301915,0.4087456933174003,0.8984885850156226,0.8607029183388724,0.6879223485810797,0.788137541073185,0.7070539038901906,0.4374002138054125,0.21007594747017194,0.05803106829929017,0.08073441640132473,0.002495179806050296
2022-06-30,2022-08-01,0.0386124449786982,0.08870512482320358,0.06046735003611592,0.0319360525663277,0.7397291425794301,0.9332208029721091,0.5170382696978673,0.4253675093052455,0.7006260384952955,0.9183527179487181,0.9105064914815353,0.4836490015697632,0.700199011009291,0.33064290069744273,0.20641914795284597,0.6265506079159532,0.5746306666050227,0.5629055246954094,0.4215110515948428,0.9108465456124253,0.9459372512258469,0.8525815982336528,0.8234035793109685,0.7040251389205647,0.316601531506381,0.20726756864913456,0.5800665933222849,0.5477606047385924,0.2689265536723164,0.25862279114874476,0.81492825822292,1.0,0.6566156227521763,1.0,0.82651345463,0.4969144539432712,0.2431029859472761,0.5534892800177705,0.4725494511015188,0.49585043706544174,0.35686166995822377,0.7821513908241545,0.8396171959023968,0.4405492712321287,0.6960718771613374,0.8765997974665019,0.5441199088319593,0.22149043260919077,0.6188528843376503,0.5653183096147959,0.5643102780023478,0.44890042715065015,0.9189461283487725,0.8969700067816657,0.8080968836693727,0.7784184059535829,0.7058519375793351,0.31488086291834,0.20124190602685696,0.046484014593668244,0.07306132789818265,0.007697723578302895
2022-08-01,2022-08-31,-0.04088513777422209,-0.03839513727980337,-0.031452374822905194,-0.041283311717802196,0.752257120984261,0.9865699289408281,0.3735485781990521,0.3223909918445168,0.5613150191896147,0.954871794871795,0.8415795606700178,0.6329427009901828,0.81516999031344,0.5986051145798739,0.2290739817942063,0.6309296261337632,0.5976349906846246,0.4328198400721677,0.3259594506194826,0.853634457419135,0.9698883734746502,0.7804521139660308,0.9487594428262152,0.8160837435726613,0.5691517963603638,0.22828892086371383,0.5835670848417205,0.5551439676626978,0.2689265536723164,0.2615739412511576,0.81492825822292,1.0,0.6599652602420366,1.0,0.82651345463,0.4969144539432712,0.2424537329247453,0.556695659567531,0.4776152574392875,0.4991643280660229,0.36617291527527296,0.7838992186676114,0.8365361046629248,0.44087673584216464,0.690501474137424,0.8767484552200491,0.5430729856518215,0.2194419586394399,0.6287289127503652,0.5948135101439367,0.48890002144304423,0.37751723147854566,0.882772576848903,0.9563577559717903,0.8172426490025119,0.8994580720387175,0.7200969506850097,0.4276726600990146,0.21694620907471995,0.04736254129204276,0.07423396656623227,0.002200713383398001
2022-08-31,2022-09-30,-0.07651557572162448,-0.09198886431038067,-0.08259633441905723,-0.05742532006513745,0.7458024887079575,0.9688668417035071,0.3735485781990521,0.32548095474623484,0.5613150191896147,0.954871794871795,0.8464299136063378,0.6329427009901828,0.81516999031344,0.5986051145798739,0.22839418995582833,0.6609141879866457,0.6762492781473272,0.43364761834490445,0.31748476643146195,0.8564291285299263,0.9691681235894984,0.7905960156383011,0.9455168321373788,0.8123288813709844,0.5598242964772331,0.23015335138507836,0.6063019042668417,0.6154965909847921,0.2689265536723164,0.2490044006352401,0.8173347462761303,1.0,0.6651924234319139,1.0,0.82651345463,0.4969144539432712,0.24521903186024716,0.5838228478363479,0.5468291156574532,0.4991799791982472,0.35993948489113115,0.7900168735284268,0.828008276364089,0.4623697698001549,0.6934344227892462,0.8762140610456763,0.5402494372875895,0.22081331332395115,0.6494424447396989,0.6894432091489707,0.5249602360826444,0.38060572012373317,0.8753766319372651,0.8621332341793065,0.6888643599127586,0.7768155903787395,0.6896313845513276,0.4449312511932024,0.21626674157277867,0.05461228371980398,0.07709134015029784,0.011471743246946775
